0, 0, 6.178598530848327, [0.10581547 0.65875815 0.07236717 0.16859095 0.10093712 0.72988091
 0.14339989 0.64916006 0.27799259 0.80130224 0.55334718 0.29785224
 0.32392934 0.26963271]
0, 1, 5.977004034112911, [0.81388051 0.21272414 0.35960338 0.00332993 0.49983428 0.15386898
 0.44643548 0.66464798 0.17397895 0.53255688 0.50939652 0.04294314
 0.61812311 0.66152779]
0, 2, 5.959110939565685, [0.25910229 0.77244593 0.162506   0.23874654 0.62345373 0.92328336
 0.10397509 0.07027945 0.55172149 0.14255471 0.47982346 0.04899267
 0.58284855 0.23142572]
0, 3, 5.946756378773437, [0.01684714 0.76976377 0.10702458 0.67086601 0.42474012 0.62311417
 0.04727234 0.21124596 0.13568314 0.58355042 0.12365207 0.75335597
 0.19965785 0.30344673]
0, 4, 5.91356966339211, [0.5043684  0.48942749 0.72141452 0.78295176 0.36711471 0.93118692
 0.42106718 0.08457652 0.48350178 0.20158964 0.2114474  0.42272331
 0.12585396 0.19966625]
0, 5, 5.86984920929517, [0.67782307 0.56962391 0.85629524 0.03843167 0.78247188 0.37752173
 0.832193   0.37266981 0.99485566 0.61587728 0.77135375 0.2023285
 0.00569854 0.42703237]
0, 6, 5.770498283802712, [0.34480468 0.73941854 0.87262491 0.58150209 0.4114212  0.5355824
 0.15631059 0.0309329  0.592074   0.41245758 0.29429442 0.81792938
 0.85845095 0.41787366]
0, 7, 5.72564251173902, [0.72236077 0.16234132 0.43639243 0.58682515 0.20896342 0.77550277
 0.8985994  0.69097195 0.91792182 0.11880639 0.24208884 0.35478426
 0.25421685 0.6173457 ]
0, 8, 5.668927474192465, [0.45498599 0.00832254 0.6970236  0.60609119 0.27763155 0.14008853
 0.7466142  0.27166822 0.43618906 0.40781338 0.16997443 0.69664551
 0.53608186 0.13741201]
0, 9, 5.6281966932146945, [0.4968051  0.93260091 0.70503315 0.10430244 0.89985082 0.73523116
 0.92457961 0.33052505 0.20579855 0.57143341 0.33672676 0.17653635
 0.88965819 0.08040368]
0, 10, 5.617595500313982, [0.18887295 0.87840031 0.45584121 0.20598945 0.38111869 0.06347638
 0.60627863 0.26409201 0.82207571 0.51281165 0.40491632 0.10424775
 0.10166735 0.36798825]
0, 11, 5.61674857054302, [0.08664608 0.44069084 0.42257917 0.66645354 0.82772841 0.50886494
 0.06078666 0.55017269 0.97663059 0.48724866 0.87523801 0.95180737
 0.13807252 0.7817985 ]
