0, 0, 6.1217560174989, [0.51336876 0.84488859 0.22997574 0.26715868 0.41450175 0.72654111
 0.315816   0.96458938 0.65789014 0.5106689  0.18183014 0.02466522
 0.24223518 0.43907315]
0, 1, 5.941647873806498, [0.41468614 0.48600696 0.55746953 0.2928266  0.29757318 0.31055447
 0.05529806 0.04939327 0.39621834 0.76727851 0.39251984 0.00912383
 0.6808731  0.35143247]
0, 2, 5.926754591689498, [0.30241215 0.50876946 0.1143499  0.51546972 0.49993038 0.31793183
 0.22383408 0.00423915 0.39904701 0.2919259  0.23590693 0.23396749
 0.9183017  0.4302032 ]
0, 3, 5.911351783168435, [0.08218608 0.05053089 0.69395997 0.56433098 0.56774608 0.22527766
 0.50057701 0.27143582 0.94483237 0.80355035 0.21931396 0.14685681
 0.44533347 0.10462649]
0, 4, 5.906750088075755, [0.45264149 0.62006474 0.82331427 0.74317686 0.71983097 0.85249817
 0.33128921 0.71987564 0.92959634 0.9510597  0.82887586 0.19433738
 0.40729665 0.30616836]
0, 5, 5.86828770781821, [0.54800076 0.6896972  0.45048242 0.19540454 0.64786599 0.73045643
 0.37677739 0.28057372 0.54768733 0.27674071 0.80534364 0.12037494
 0.64600404 0.58829618]
0, 6, 5.830180718580907, [0.11760101 0.79940509 0.96320992 0.39469821 0.20517645 0.49246052
 0.19493573 0.20988068 0.46196919 0.41352619 0.09328671 0.98372169
 0.28411314 0.89467231]
0, 7, 5.812164561143867, [1.76321526e-04 7.17366084e-01 9.76608033e-01 9.73298567e-02
 2.17900477e-01 1.27339805e-01 7.54579025e-01 2.35116935e-01
 6.04786080e-01 3.14138171e-01 2.94947873e-01 4.65969136e-01
 2.30270795e-01 5.21920982e-01]
0, 8, 5.805565533705547, [0.41590985 0.01513315 0.62253191 0.97814015 0.94413701 0.90355112
 0.82018254 0.61637634 0.28365263 0.14260656 0.76070821 0.22867919
 0.18361722 0.99687743]
0, 9, 5.785286310163153, [0.16979395 0.13755293 0.24079025 0.7907097  0.38251939 0.6143067
 0.41421022 0.75567897 0.71327311 0.06915791 0.17837904 0.80792413
 0.92969    0.60914165]
0, 10, 5.76533540930521, [0.25967901 0.88816362 0.8520456  0.6505145  0.69022378 0.72091021
 0.98240898 0.46735072 0.2277895  0.10496144 0.73809648 0.24143519
 0.52818375 0.11037771]
